  0.120748E-03  0.218032E+08  0.218032E+08  0.268303E+08  0.268273E+08  0.217821E+08  0.218031E+08
  0.126939E-03  0.218027E+08  0.218027E+08  0.266034E+08  0.266002E+08  0.217810E+08  0.218026E+08
  0.133448E-03  0.218021E+08  0.218021E+08  0.263547E+08  0.263512E+08  0.217797E+08  0.218020E+08
  0.140290E-03  0.218016E+08  0.218015E+08  0.260822E+08  0.260784E+08  0.217782E+08  0.218014E+08
  0.147483E-03  0.218009E+08  0.218009E+08  0.257841E+08  0.257800E+08  0.217766E+08  0.218008E+08
  0.155044E-03  0.218002E+08  0.218002E+08  0.254583E+08  0.254539E+08  0.217749E+08  0.218000E+08
  0.162993E-03  0.217994E+08  0.217994E+08  0.251025E+08  0.250978E+08  0.217730E+08  0.217992E+08
  0.171350E-03  0.217985E+08  0.217985E+08  0.247146E+08  0.247095E+08  0.217708E+08  0.217983E+08
  0.180136E-03  0.217975E+08  0.217975E+08  0.242923E+08  0.242868E+08  0.217685E+08  0.217973E+08
  0.189371E-03  0.217964E+08  0.217964E+08  0.238332E+08  0.238274E+08  0.217659E+08  0.217962E+08
  0.199081E-03  0.217952E+08  0.217952E+08  0.233350E+08  0.233289E+08  0.217630E+08  0.217950E+08
  0.209288E-03  0.217939E+08  0.217939E+08  0.227955E+08  0.227890E+08  0.217599E+08  0.217937E+08
  0.220018E-03  0.217925E+08  0.217924E+08  0.222125E+08  0.222058E+08  0.217564E+08  0.217923E+08
  0.231299E-03  0.217909E+08  0.217909E+08  0.215841E+08  0.215771E+08  0.217525E+08  0.217907E+08
  0.243158E-03  0.217891E+08  0.217891E+08  0.209086E+08  0.209014E+08  0.217483E+08  0.217889E+08
  0.255625E-03  0.217872E+08  0.217872E+08  0.201846E+08  0.201773E+08  0.217436E+08  0.217869E+08
  0.268731E-03  0.217850E+08  0.217850E+08  0.194112E+08  0.194039E+08  0.217385E+08  0.217848E+08
  0.282509E-03  0.217827E+08  0.217827E+08  0.185883E+08  0.185811E+08  0.217328E+08  0.217824E+08
  0.296993E-03  0.217801E+08  0.217801E+08  0.177163E+08  0.177094E+08  0.217265E+08  0.217798E+08
  0.312220E-03  0.217773E+08  0.217773E+08  0.167966E+08  0.167902E+08  0.217196E+08  0.217770E+08
  0.328228E-03  0.217742E+08  0.217741E+08  0.158318E+08  0.158261E+08  0.217120E+08  0.217738E+08
  0.345057E-03  0.217707E+08  0.217707E+08  0.148255E+08  0.148209E+08  0.217036E+08  0.217704E+08
  0.362748E-03  0.217670E+08  0.217670E+08  0.137830E+08  0.137798E+08  0.216944E+08  0.217666E+08
  0.381347E-03  0.217628E+08  0.217628E+08  0.127111E+08  0.127095E+08  0.216842E+08  0.217624E+08
  0.400899E-03  0.217583E+08  0.217583E+08  0.116180E+08  0.116187E+08  0.216731E+08  0.217579E+08
  0.421454E-03  0.217534E+08  0.217533E+08  0.105142E+08  0.105175E+08  0.216608E+08  0.217529E+08
  0.443062E-03  0.217479E+08  0.217479E+08  0.941146E+07  0.941799E+07  0.216473E+08  0.217474E+08
  0.465778E-03  0.217420E+08  0.217420E+08  0.832342E+07  0.833369E+07  0.216325E+08  0.217414E+08
  0.489659E-03  0.217355E+08  0.217355E+08  0.726500E+07  0.727957E+07  0.216162E+08  0.217349E+08
  0.514765E-03  0.217284E+08  0.217284E+08  0.625209E+07  0.627150E+07  0.215984E+08  0.217278E+08
  0.541157E-03  0.217207E+08  0.217207E+08  0.530089E+07  0.532563E+07  0.215788E+08  0.217200E+08
  0.568903E-03  0.217123E+08  0.217122E+08  0.442709E+07  0.445758E+07  0.215574E+08  0.217115E+08
  0.598071E-03  0.217031E+08  0.217030E+08  0.364494E+07  0.368146E+07  0.215339E+08  0.217022E+08
  0.628735E-03  0.216931E+08  0.216931E+08  0.296596E+07  0.300863E+07  0.215082E+08  0.216922E+08
  0.660971E-03  0.216823E+08  0.216822E+08  0.239783E+07  0.244652E+07  0.214802E+08  0.216812E+08
  0.694859E-03  0.216705E+08  0.216704E+08  0.194308E+07  0.199741E+07  0.214495E+08  0.216693E+08
  0.730486E-03  0.216577E+08  0.216576E+08  0.159821E+07  0.165751E+07  0.214160E+08  0.216565E+08
  0.767938E-03  0.216439E+08  0.216438E+08  0.135311E+07  0.141640E+07  0.213795E+08  0.216425E+08
  0.807312E-03  0.216289E+08  0.216288E+08  0.119124E+07  0.125726E+07  0.213397E+08  0.216274E+08
  0.848703E-03  0.216127E+08  0.216126E+08  0.109069E+07  0.115800E+07  0.212964E+08  0.216111E+08
  0.892217E-03  0.215952E+08  0.215951E+08  0.102630E+07  0.109334E+07  0.212493E+08  0.215934E+08
  0.937962E-03  0.215763E+08  0.215762E+08  0.972755E+06  0.103799E+07  0.211982E+08  0.215743E+08
  0.986052E-03  0.215559E+08  0.215558E+08  0.908319E+06  0.970417E+06  0.211427E+08  0.215538E+08
  0.103661E-02  0.215340E+08  0.215338E+08  0.818692E+06  0.876680E+06  0.210826E+08  0.215316E+08
  0.108976E-02  0.215103E+08  0.215101E+08  0.699934E+06  0.753317E+06  0.210176E+08  0.215078E+08
  0.114563E-02  0.214849E+08  0.214847E+08  0.559453E+06  0.608261E+06  0.209472E+08  0.214821E+08
  0.120437E-02  0.214575E+08  0.214573E+08  0.414131E+06  0.458874E+06  0.208714E+08  0.214545E+08
  0.126612E-02  0.214281E+08  0.214279E+08  0.285315E+06  0.326839E+06  0.207896E+08  0.214248E+08
  0.133103E-02  0.213966E+08  0.213963E+08  0.191512E+06  0.230796E+06  0.207017E+08  0.213930E+08
  0.139927E-02  0.213627E+08  0.213625E+08  0.140973E+06  0.178936E+06  0.206073E+08  0.213588E+08
  0.147102E-02  0.213264E+08  0.213261E+08  0.127301E+06  0.164714E+06  0.205062E+08  0.213222E+08
  0.154644E-02  0.212876E+08  0.212872E+08  0.000000E+00  0.000000E+00  0.203980E+08  0.212830E+08
  0.162573E-02  0.212459E+08  0.212456E+08  0.000000E+00  0.000000E+00  0.202825E+08  0.212410E+08
  0.170908E-02  0.212014E+08  0.212010E+08  0.000000E+00  0.000000E+00  0.201595E+08  0.211960E+08
  0.179670E-02  0.211539E+08  0.211534E+08  0.000000E+00  0.000000E+00  0.200289E+08  0.211481E+08
  0.188882E-02  0.211031E+08  0.211026E+08  0.000000E+00  0.000000E+00  0.198905E+08  0.210968E+08
  0.198567E-02  0.210489E+08  0.210483E+08  0.000000E+00  0.000000E+00  0.197442E+08  0.210422E+08
  0.208747E-02  0.209912E+08  0.209905E+08  0.000000E+00  0.000000E+00  0.195899E+08  0.209839E+08
  0.219450E-02  0.209297E+08  0.209290E+08  0.000000E+00  0.000000E+00  0.194275E+08  0.209219E+08
  0.230701E-02  0.208643E+08  0.208635E+08  0.000000E+00  0.000000E+00  0.192571E+08  0.208560E+08
  0.242530E-02  0.207948E+08  0.207939E+08  0.000000E+00  0.000000E+00  0.190787E+08  0.207859E+08
  0.254965E-02  0.207210E+08  0.207200E+08  0.000000E+00  0.000000E+00  0.188922E+08  0.207115E+08
  0.268037E-02  0.206427E+08  0.206417E+08  0.000000E+00  0.000000E+00  0.186977E+08  0.206326E+08
  0.281779E-02  0.205598E+08  0.205586E+08  0.000000E+00  0.000000E+00  0.184952E+08  0.205491E+08
  0.296226E-02  0.204720E+08  0.204708E+08  0.000000E+00  0.000000E+00  0.182845E+08  0.204606E+08
  0.311414E-02  0.203792E+08  0.203778E+08  0.000000E+00  0.000000E+00  0.180657E+08  0.203672E+08
  0.327381E-02  0.202812E+08  0.202797E+08  0.000000E+00  0.000000E+00  0.178384E+08  0.202685E+08
  0.344166E-02  0.201778E+08  0.201761E+08  0.000000E+00  0.000000E+00  0.176026E+08  0.201644E+08
  0.361812E-02  0.200688E+08  0.200670E+08  0.000000E+00  0.000000E+00  0.173580E+08  0.200547E+08
  0.380362E-02  0.199540E+08  0.199520E+08  0.000000E+00  0.000000E+00  0.171044E+08  0.199392E+08
  0.399864E-02  0.198333E+08  0.198311E+08  0.000000E+00  0.000000E+00  0.168415E+08  0.198177E+08
  0.420366E-02  0.197065E+08  0.197041E+08  0.000000E+00  0.000000E+00  0.165690E+08  0.196901E+08
  0.441918E-02  0.195734E+08  0.195707E+08  0.000000E+00  0.000000E+00  0.162869E+08  0.195562E+08
  0.464576E-02  0.194338E+08  0.194308E+08  0.000000E+00  0.000000E+00  0.159950E+08  0.194158E+08
  0.488395E-02  0.192875E+08  0.192843E+08  0.000000E+00  0.000000E+00  0.156935E+08  0.192686E+08
  0.513436E-02  0.191343E+08  0.191308E+08  0.000000E+00  0.000000E+00  0.153823E+08  0.191146E+08
  0.539760E-02  0.189742E+08  0.189703E+08  0.000000E+00  0.000000E+00  0.150618E+08  0.189536E+08
  0.567434E-02  0.188068E+08  0.188026E+08  0.000000E+00  0.000000E+00  0.147323E+08  0.187853E+08
  0.596527E-02  0.186321E+08  0.186274E+08  0.000000E+00  0.000000E+00  0.143940E+08  0.186097E+08
  0.627111E-02  0.184498E+08  0.184446E+08  0.000000E+00  0.000000E+00  0.140474E+08  0.184265E+08
  0.659264E-02  0.182598E+08  0.182541E+08  0.000000E+00  0.000000E+00  0.136929E+08  0.182356E+08
  0.693066E-02  0.180619E+08  0.180557E+08  0.000000E+00  0.000000E+00  0.133309E+08  0.180367E+08
  0.728600E-02  0.178560E+08  0.178492E+08  0.000000E+00  0.000000E+00  0.129620E+08  0.178299E+08
  0.765956E-02  0.176418E+08  0.176344E+08  0.000000E+00  0.000000E+00  0.125867E+08  0.176148E+08
  0.805227E-02  0.174193E+08  0.174111E+08  0.000000E+00  0.000000E+00  0.122056E+08  0.173913E+08
  0.846512E-02  0.171882E+08  0.171793E+08  0.000000E+00  0.000000E+00  0.118192E+08  0.171594E+08
  0.889914E-02  0.169511E+08  0.169414E+08  0.000000E+00  0.000000E+00  0.114300E+08  0.169213E+08
  0.935540E-02  0.167034E+08  0.166928E+08  0.000000E+00  0.000000E+00  0.110358E+08  0.166728E+08
  0.983507E-02  0.164469E+08  0.164353E+08  0.000000E+00  0.000000E+00  0.106384E+08  0.164154E+08
  0.103393E-01  0.161815E+08  0.161688E+08  0.000000E+00  0.000000E+00  0.102386E+08  0.161491E+08
  0.108694E-01  0.159070E+08  0.158932E+08  0.000000E+00  0.000000E+00  0.983728E+07  0.158737E+08
  0.114267E-01  0.156169E+08  0.156019E+08  0.000000E+00  0.000000E+00  0.943132E+07  0.155829E+08
  0.120126E-01  0.153230E+08  0.153066E+08  0.000000E+00  0.000000E+00  0.902870E+07  0.152881E+08
  0.126285E-01  0.150195E+08  0.150017E+08  0.000000E+00  0.000000E+00  0.862691E+07  0.149839E+08
  0.132760E-01  0.147064E+08  0.146872E+08  0.000000E+00  0.000000E+00  0.822684E+07  0.146702E+08
