0.001	0.0012837284711067472
0.002	0.0025674569301154704
0.003	0.003851185360233596
0.004	0.005134913727106101
0.005	0.006418641982969005
0.006	0.0077023700777995845
0.007	0.008986097934003217
0.008	0.010269825466442256
0.009000000000000001	0.011553552582123764
0.010000000000000002	0.012837279145743572
0.011	0.014121005026955596
0.012	0.01540473012223135
0.013000000000000001	0.01668845431103128
0.014000000000000002	0.017972177415107652
0.015	0.019255899202874148
0.016	0.020539619479705045
0.017	0.021823338082310222
0.018000000000000002	0.023107054830292028
0.019000000000000003	0.024390769479855284
0.02	0.025674481746092694
0.021	0.026958191372519022
0.022000000000000002	0.028241898113832264
0.023	0.029525601709193355
0.024	0.030809301854423925
0.025	0.03209299819224839
0.026000000000000002	0.03337669040191638
0.027000000000000003	0.034660378199549216
0.028	0.03594406128037117
0.029	0.037227739226717585
0.030000000000000002	0.03851141162636071
0.031	0.03979507812322521
0.032	0.04107873838792724
0.033	0.04236239187828537
0.034	0.043646038382900765
0.035	0.0449296773654317
0.036000000000000004	0.04621330838096427
0.037000000000000005	0.04749693094979219
0.038	0.04878054456923955
0.039	0.05006414872857325
0.04	0.05134774292387001
0.041	0.05263132662519898
0.042	0.053914899231356575
0.043000000000000003	0.05519846021203127
0.044000000000000004	0.056482009088477225
0.045	0.05776554538115349
0.046	0.05904906855736338
0.047	0.06033257797956241
0.048	0.06161607291548237
0.049	0.0628995526892344
0.05	0.0641830167032282
0.051000000000000004	0.06546646439091326
0.052000000000000005	0.06674989516850172
0.053000000000000005	0.06803330838669071
0.054	0.06931670328559607
0.055	0.07060007904616467
0.056	0.07188343493363102
0.057	0.07316677028425099
0.058	0.07445008445242969
0.059000000000000004	0.07573337675774876
0.060000000000000005	0.07701664643201825
0.061	0.07829989263496853
0.062	0.07958311455021581
0.063	0.08086631133573385
0.064	0.08214948219002988
0.065	0.08343262630908391
0.066	0.08471574284322973
0.067	0.08599883093314335
0.068	0.087281889728893
0.069	0.08856491832908976
0.07	0.08984791585876475
0.07100000000000001	0.09113088140226128
0.07200000000000001	0.0924138140244053
0.07300000000000001	0.0936967128303688
0.074	0.09497957686800565
0.075	0.09626240515059922
0.076	0.09754519673992
0.077	0.09882795065703878
0.078	0.10011066587089124
0.079	0.10139334139855595
0.08	0.10267597623343964
0.081	0.10395856930347849
0.082	0.10524111957863558
0.083	0.10652362602277661
0.084	0.10780608751863517
0.085	0.10908850297741803
0.08600000000000001	0.11037087135091055
0.08700000000000001	0.11165319153345088
0.08800000000000001	0.11293546234434708
0.089	0.11421768265779662
0.09	0.11549985137177272
0.091	0.11678196731397632
0.092	0.11806402925818511
0.093	0.11934603604090512
0.094	0.12062798650541658
0.095	0.12190987941333298
0.096	0.12319171349704074
0.097	0.12447348755285434
0.098	0.1257552003665505
0.099	0.1270368506249715
0.1	0.12831843698674533
